"id","score","content","date","time","device","opt_times"
"111621","-0.224766637091903","恭喜毛衣战正式开始，这回反制发的时间好，光中国A股跌怎么搞，这回美股开盘看你跌多少坐等九点半美股开盘 ​​​","05月13日","21:26","HUAWEI P30 Pro","1"
"111624","-0.29199790955254","一场赌局，当一方打出所有筹码并且show hands之时，结果已然注定。中美贸易战，特朗普不会笑到最后。 ​","05月13日","08:46","iPhone客户端","1"
"111628","-0.372006756341394","在很多投资人眼中，贸易战、国家利益算个啥呀！当然，在一部分领导眼中股市投资者算个屁呀！这就是今天的结果。 ​","05月13日","14:41","iPhone客户端","1"
"111642","-0.585083156387345","天气多云，炎热。早安！中美贸易战。甚至伊朗和美国的紧张关系都对外围经济造成一定的影响。当然A股也不例外！ ​","05月13日","07:34","HUAWEI nova 3","1"
"111652","-0.257532289172595","贸易战全面爆发将让美中两国及全世界损失惨重。这两个国家都不应听任政治人物的自负阻碍务实的休战达成。分享自 ​","05月13日","21:43","FT中文网","1"
"111658","-1.33095247733075","特朗普以没有遵守WTO为借口挑起中美贸易战，突然发现一张老照片，发现原来WTO对我们的承诺也没兑现呀…… ​","05月13日","12:07","iPhone客户端","1"
"112534","-0.149751905008039","顺差大脾气更大。贸易战最坏结果，不就是顺差少了吗？我们也谈不上吃多大亏。如此气急败坏，看起来像是多此一举。","05月13日","16:05","iPhone客户端","1"
"112535","-0.838733114424251","贸易战又来了，今天的美股真是惨啊！这个公司也是厉害，4年内从43美元一股跌到现在0.84一股即将破产！ ​","05月13日","21:51","三星android智能手机","1"
"112539","-0.28789329495939","如果前边不是真机首次试飞跟贸易战的新闻联播 今天的热搜是不是都要装不下你们了希望明天的热搜一片祥和喜乐 ​","05月13日","23:48","HUAWEI Mate 9","1"
"112550","-0.959525703309561","为那些因贸易战损失的企业感到遗憾，如果有哪些方式可以弥补这些企业的损失，也请政府公布出来，大家一起共度难关","05月13日","23:51",NULL,"1"
"112554","-0.0311512187673705","买房了吗？还房贷了吗？工作还顺心不？多久没有回家看爹妈了？央妈放水，通货膨胀。贸易战，更要印钱，百姓苦啊！","05月13日","16:57","Android客户端","1"
"112565","-0.137902475468266","等等库德洛不是那个喊大打特打贸易战的嘛？还是他是那个反对打贸易战的？堂堂美利坚就不能统一一下思想吗？不能。","05月13日","12:58","Android","1"
"112568","-0.0444840124656001","什么叫没什么大不了？？？？你自己贸易战，老百姓跟着倒霉？？？？我的日常用品之后怕是全都要涨价了……醉了……","05月13日","23:51","荣耀10青春朱正廷V+","1"
"112576","-0.0953247932719452","我天，这是新闻联播第一次上热搜吧！身为中国人我骄傲面对美国的贸易战，中国从来都没有怕过，厉害，我的国！ ​","05月13日","21:50","红米Redmi","1"
"112593","-0.884062883623987","中美贸易战的核心原因还是两国领导人的性格差异，所以我认为贸易战既有可能会开打，或者说谈判会持续很长时间 ​","05月13日","18:50","微博 weibo.com","1"
"113561","-0.2903794208206","回复印象中这是第一次官媒直接用贸易战的字眼，以前都是说贸易摩擦。加油啊中国🇨🇳🇨🇳🇨🇳加油！","05月13日","21:55","Android","1"
"113578","-0.252455090540918","尽管打算竞逐美国民主党总统候选人提名的人很多，但大多数角逐者都不愿意谈论美中贸易战的影响，原因何在？ ​","05月13日","09:30","微博 weibo.com","1"
"113603","-1.41676703728611","当，美国是我们的敌人了，小日本就成了我们的好朋友，你说小日本冤不冤，天天被吊打，关键时刻就来救火…… ​","05月13日","23:34","iPhone X","1"
"113606","-0.105042728994365","虽然贸易战对中国的冲击必然会透过被动减持美债或美企成本冲击向美股传导，但只要美元坚挺一切就还不算太糟 ​","05月13日","23:35","iPhone","1"
"113618","-0.217055638719535","最近风险贸易战持续牵动股市神经，大盘位置偏高摇摇欲坠，科创板即将登场分流资金，怎么看都不适合重仓搞！ ​","05月13日","13:23","微博 weibo.com","1"
"113624","-0.485338460526615","中美贸易战造成的结果就是中国货币政策将会进一步宽松，支持实体经济发展！！对股市影响有些行业偏正面！！ ​","05月13日","12:05","HUAWEI nova 3e","1"
"113628","-0.0834441238591453","咋赶脚，贸易战就是美国人民多掏钱，我国人民没活干。翻译过来就是美国花钱买中国休息一段时间。搞不明白？ ​","05月13日","21:35","iPhone客户端","1"
"114583","-0.617234336769803","中国有三张王牌打赢贸易战-金灿荣-观察者网------这张大王是不能出的，打出去就变成三次大战了。 ​","05月13日","09:39","百度分享","1"
"114593","-0.0227996804890467","回复看了这个都要哭了，好惨啊，以后得日子好难熬贸易战到底会对普通老百姓产生哪些影响啊 物价上涨之类的吗","05月13日","23:27","小米8 SE","1"
"114613","-0.181989979010541","早就应该120非要用真金白银维持结果外资大量跑路贸易战一无所获赔了夫人又折兵 蠢货总是抱有侥幸心理 ​","05月13日","08:24","iPhone客户端","1"
"114615","-0.0311389710757947","贸易战，怕什么，中国怕什么，美国同样怕，叫得响就有用？你反应也太慢了，这事讲事讲不清楚的，拿钱出来买吧","05月13日","16:24","微博 weibo.com","1"
"114618","-0.0975612644780738","我这个脑子一会看小明求婚分析，赌王家里分析，一会又看贸易战分析，我好累。我脑壳好晕，给我逛焦虑了。 ​","05月13日","23:42",NULL,"1"
"114620","-0.202277918014006","发哥聊A股现在市场进入稳定状态，贸易战这类有预期的利空，不会影响短期趋势继续安心持股待涨。 ​​​​","05月13日","17:39","微博 weibo.com","1"
"114625","-0.00220794168914875",".有些人跪的太久不会站了。兔子加油，希望以后我们可以和自己的后代讲我们年轻时扛过非典地震贸易战真的 ​","05月13日","23:53","荣耀7X 全面屏手机","1"
"115621","-0.476327759814871","我们中国跟他打，让美国陷入中美贸易战泥潭，消耗他的财力、国力。从侧面支持伊朗的反侵略、反霸权的斗争。","05月13日","23:37","荣耀手机 勇敢做自己","1"
"115630","-1.06761596602047","听着是十分激动和鼓舞士气，但是好担心啊，贸易战其实对经济影响非常大，哎哟，担心啥呢，祖国很强大的 ​","05月13日","23:37","华为手机","1"
"115638","-0.266132302008895","有多焦虑，天天都发好几条中美贸易战的推文，来回来去就那几个意思。不愿打，也不怕打，必要时不得不打 ​","05月13日","21:28","iPhone X","1"
"115640","-0.841777078488771","A股不能急跌急涨，要慢慢地往上涨抬高地步区域，搞好资本市场特别是A股就是对美国贸易战的最好回答。 ​","05月13日","12:33","微博 weibo.com","1"
"115659","-0.298411447532053","话说中国和美国开始贸易战了呢。接下来还会发生什么呢。政界的事情真的像幼稚园孩子们一样。有些好笑。 ​","05月13日","21:34","华为手机","1"
"115663","-0.18824325048757","总算完成了最近焦头烂额的事情其中一件 ​​​ 最尴尬的是等候区CNN新闻一直在播中美贸易战... ​","05月13日","16:57","Weibo.intl","1"
"115669","-0.53226462465612","中美贸易战都发动了，人民币贬值此时不花更待何时？反正花不花都贬值了7每天五篇文章 考试要过 ！！ ​","05月13日","23:55","iPhone客户端","1"
"116686","-0.960644612800371","温总理说过再大的事情除以13亿也就变得微乎其微，那么在中美贸易战下，我们普通民众能做些什么呢？ ​","05月13日","21:43","iPhone 7 Plus","1"
"116689","-0.467695733859906","美国又搞伊朗，还搞委内瑞拉，还和中国打贸易战，且背离欧洲盟友，所谓双拳难敌四手，美国迟早得玩完 ​","05月13日","12:45","iPhone客户端","1"
"116697","-0.352735327709625","贸易战最大的价值不是此时此刻的输赢，最大的价值是对历史的交代！贸易战，我不懂，民族性格，我懂。 ​","05月13日","21:54","红米Redmi","1"
"116707","-0.887541858426469","中美贸易战就比谁能扛的更久吧，但是美国人民稍微吃点苦头就会把总统票下去的，不像我们有制度优越性 ​","05月13日","23:30","iPhone","1"
"116712","-0.225873451059026","市场对于贸易战是极度敏感的，这在上周都看到了。但是我在这里把话说明了，不出两月，川普必然议和。 ​","05月13日","13:15","搜狗高速浏览器","1"
"116713","-0.759055857704985","这么说吧，凡是谈贸易战就说十四亿国内巨大市场的，都是傻子，不懂经济学，离他们远点，不要相信他们 ​","05月13日","08:40","荣耀7X 全面屏手机","1"
"116725","-0.177483719167222","八国联军侵华战争都扛过来了！还差个贸易战吗尔要战便战，尔要和便和。中国不会惹事 但中国也绝不怕事！","05月13日","23:53","iPhone客户端","1"
"116737","-0.198183057994496","中美贸易战，突然想到我们mu lan 为啥姐姐作品总是命途多舛呢希望千万不要受影响，拜托拜托～ ​","05月13日","21:26","Android","1"
"116745","-0.213593449227287","众生熙熙，皆为利来中美贸易战中美贸易谈判，谈谈打打打打谈，粘粘乎乎没了没完，忽然又想起了这个帖子…","05月13日","18:48","HUAWEI Mate 20 Pro","1"
"117778","-0.447224430580555","中美贸易战已经刺刀见红，血溅五步时，对待历史我们痛吗骂骂秦桧，但面对现实很多人希望苟且的和平 ​","05月13日","17:11","荣耀7X 全面屏手机","1"
"117790","-0.0513227371429165","贸易战打起来肯定影响大，能不打当然不打。这不是不得不打了吗？最简单的道理，两害相权取其轻啊。 ​","05月13日","23:49","Weibo.intl","1"
"117791","-1.25906521784023","passages吓他爹死我了我还以为说的是台湾问题结果是贸易战 虽然也不是什么好事吧但是 唉 ​","05月13日","21:55",NULL,"1"
"117804","-0.888600211163114","贸易战是很可怕，有人喊刚有人担忧也正常，非要说喊刚的都是不懂事没这个必要吧难道跪下求美帝别打 ​","05月13日","23:58","😝 GALAXY S6","1"
"117808","-0.0440049259723316","我辈虽然没经历过枪炮实战，好歹也在看不见硝烟的金融场上亲历了贸易战。这才叫真正见过世面的中国人。","05月13日","23:55","Weibo.intl","1"
"117819","-0.275464400308126","精辟的分析，有力的论证，很受鼓舞。当年的原子弹恫吓不了中国人民，现在的贸易战又怎能吓倒中国人民。","05月13日","14:08","微博 weibo.com","1"
"118882","-0.403909713903609","还有剩下的3000都加完，贸易战的牌也就全部打完了，今天消化3000的靴子，没多少日子了。 ​","05月13日","09:28","Weibo.intl","1"
"118887","-0.324032224298063","dbq可能是我太小没有意识到问题的严重性中美贸易战如果打起来我第一反应是明年考研狗就要死了 ​","05月13日","23:57","Weibo.intl","1"
"118899","-0.251498828961129","打贸易战股市又得凉了，去年为国接盘共亏损60W……今年物价又会上涨了！晚安💤😴💤😴 ​","05月13日","23:53","iPhone客户端","1"
"118944","-0.342805810679649","贸易战消息影响，今天A股低开，维持震荡走势。总体来说，技术指标都在朝好的方向发展，不要急。 ​","05月13日","12:30",NULL,"1"
"119985","-1.73733609447807","中美贸易战最新情况-中美贸易战最新情况中美贸易战再度升级 未来将在北京见面-综投网手机版 ​","05月13日","21:42","iPhone客户端","1"
"120010","-0.056295738635846","看了一圈微博 也没怎么看懂贸易战对中国有啥影响 高中政治学的那点经济学的东西全还给老师了 ​","05月13日","23:38","OPPO R9","1"
"120012","-0.358317102316245","贸易战开打，关税战也升级!完全支持国家的行动！股市跌回2400也没事！正面刚他m的美国！ ​","05月13日","21:25","小米Play 自带流量","1"
"120015","-0.990841929914775","中国宣布对部分美国商品加征关税 提高至10%至25%不等 | 联合早报网 贸易战开打了。 ​","05月13日","21:14","vivo浏览器","1"
"120016","-1.1193475497349","实际上，一项决定即便获得多数人投票赞成，仍然可能导致一个在每个人看来都比现状更糟的结果。 ​","05月13日","14:23","iPhone客户端","1"
"120035","-0.184571143194109","哪位大神告诉我，贸易战真打，房价会上涨吗？物价会上涨吗？生活压力会上涨吗？ 钱会贬值吗？ ​","05月13日","23:43","微博搜索","1"
"120046","-0.473734161999515","加完了也好。再不会有贸易战了。回复不是，是美国宣布另外的3250亿商品加税今晚宣布反制措施？","05月13日","19:06","荣耀7X 全面屏手机","1"
"120049","-0.437697692626612","贸易战感觉像是两个特级VIP主力在操纵市场。。。。。。伤害的是中小散户。。。。。。！！！ ​","05月13日","19:10","华为手机","1"
"120051","-2.42300294561849","贸易战影响棉花今天跌停，我已经损失了最少几十万了，请政府开炮反制美帝，一定要反制别光说不练啊","05月13日","19:11","HUAWEI Mate 10","1"
"120056","-0.635274421005303","进口增加的关税最终会转嫁到消费者头上贸易战到底会对普通老百姓产生哪些影响啊 物价上涨之类的吗","05月13日","23:53","vivo智能手机","1"
"120068","-0.340267148703832","消息行情，一定要快速跟上节奏！尤其是贸易战关税这块。消息一出，投资市场如同大地震。 ​​​​","05月13日","21:42","360安全浏览器","1"
"121158","-0.0431617136539974","面对美国贸易战，中国已做好全面准备，不愿打，但也不怕打，必要时不得不打！ 央视新闻 ​​​","05月13日","23:52","vivo X21屏幕指纹手机","1"
"121188","-1.15842567281647","特朗普的贸易战，我国政府面对挑战，就要团结人民，如何让人民相信，就要让贪官土豪付出代价 ​","05月13日","21:34","荣耀手机 勇敢做自己","1"
"121190","-0.0293778037830161","贸易战真的开始啦。。。做好自己，支持国家。大概也就这样了吧，毕竟我也不过一个小老百姓。 ​","05月13日","19:58","Share微博客户端","1"
"121218","-0.306545071689959","难怪今天人民币大幅贬值，可别破7，今年肯定要考贸易战了，持续关注✊🏻 🇨🇳 🇨🇳","05月13日","21:48","iPhone客户端","1"
"122295","-0.15204567863434","决不接受""十三条""，中美贸易战的实质，是一场侵略与反侵略的战争。『昆仑策研究院』 ​","05月13日","07:08","vivo智能手机","1"
"122301","-0.0379904662526269","中美贸易战，自从开战以来老特的推特一直没有停歇过，大家看到的是什么？我看到的是心虚! ​","05月13日","19:06","Android","1"
"122306","-0.171327431727761","不打贸易战吧，现在谈不拢！打贸易战吧，国内经济肯定会下滑，去年到现在经济一直不太好吧 ​","05月13日","23:51","荣耀8 美得与众不同","1"
"122313","-0.238417009450096","我从来都讨厌强势作风，强势不能解决任何事情，只会让别人怕你，远离你，中美贸易战除外。 ​","05月13日","13:48","iPhone客户端","1"
"122325","-0.0954560449806966","谁都知道贸易战是两败俱伤，但别人都欺负到头上了，此时当然要支持祖国的决定，种花家加油 ​","05月13日","23:27","微博 HTML5 版","1"
"122326","-0.427256410838716","这个我必须马一下评论了 突然焦虑贸易战到底会对普通老百姓产生哪些影响啊 物价上涨之类的吗","05月13日","23:55","iPhone客户端","1"
"122331","-0.347484079724649","贸易战没有赢家，这是半句话，还有半句没有说出口的话是“但一定有一家会输得一塌糊涂”。 ​","05月13日","06:19",NULL,"1"
"122336","-0.481749778059289","贸易战升级，人民币汇率跌破6.91，接下来外管局资本管制又要升级了，利好比特币！🙃 ​","05月13日","21:26","iPhone 6s Plus","1"
"122340","-0.0747996108745233","贸易战也需要的是底线！一味的退让只会让美国得寸进寸！鱼死网破，未尝不可！狭路相逢勇者胜！","05月13日","18:37","HUAWEI Mate 20 X","1"
"122346","-0.00950199752339265","我爱中国啊啊啊啊！虽然不太懂贸易战但是不要被欺负新闻联播那段话说的好棒！热血澎湃啊！ ​","05月13日","23:58","vivo智能手机","1"
"122347","-0.323758038373535","其实我没太懂到底啥意思，求位大神解答一下啥是贸易战阿，对老百姓影响大吗？说实话有点慌 ​","05月13日","23:40","iPhone客户端","1"
"122359","-0.179265321478239","从中美贸易战角度来看，美国民众更害怕失去美元霸权地位，从而买入比特币避险有人同意吗？ ​","05月13日","16:56","iPhone客户端","1"
"123507","-0.43258316819082","美国挑起的中美贸易战，谈判过程中，中国代表着谁？为了什么？美国代表着谁？为了什么？ ​","05月13日","15:34","HUAWEI P30","1"
"123509","-0.243025303176058","中美贸易战自去年开战以来至今，有个现象让我感到很诧异，为什么没有人提出抵制美货呢？ ​","05月13日","19:49","iPhone客户端","1"
"123512","-0.655160876992309","打吧，我就不相信美国打贸易战会占多大便宜，也不相信中国就此会遭受𠄘担不起的损失。 ​","05月13日","21:36","iPhone客户端","1"
"123517","-0.182703920930195","贸易战只会增加国家与国家之间的裂痕，很难有赢家。准确的说有人是短期赢家，有人后强。 ​","05月13日","07:19","坚果手机 R1","1"
"123520","-0.0920279628821535","我妈，最近都在说物价涨了，你觉得跟贸易战有什么关系吗？妈那咱们明天去买袋面粉？…… ​","05月13日","21:41","Weibo.intl","1"
"123535","-0.147062946743205","考研经验丰富的选手表示 我怎么还要学一年贸易战啊！ 🇨🇳不想打不怕打必要时不得不打","05月13日","23:57","iPhone客户端","1"
"123539","-0.00896990560857366","别忘了川普是个生意人！他要打贸易战的目的动机是什么？他很明白政治不是儿戏！同志们！ ​","05月13日","23:41","iPhone客户端","1"
"123546","-0.340267148703832","消息行情，一定要快速跟上节奏！尤其是贸易战关税这块。消息一出，投资市场如同大地震。 ​","05月13日","21:37","360安全浏览器","1"
"123549","-0.0442341380944165","打贸易战我支持只是好歹出点政策 涨涨工资稳定物价吧……这样玩下去 日子越过越惨…… ​","05月13日","23:44","iPhone客户端","1"
"123555","-0.0130902048443469","新闻联播对于美方发起的贸易战，中国早就表明态度不愿打，但也不怕打，必要时不得不打。 ​","05月13日","21:50","微博 weibo.com","1"
"123556","-0.919735132380581","这就是反制措施旗帜鲜明的反对川普的贸易战，坚定不移地支持我国政府所采取的一切应对措施。","05月13日","07:12","HUAWEI Mate 20","1"
"123559","-0.227269786441377","明天又是贸易战收益股的天下，这波再次回调，就差不多了，希望能把2800得缺口回补了 ​","05月13日","21:59","荣耀V10 我AI的快","1"
"124701","-1.42174790302892","美国发起的贸易战已经向纵深发展，希望能看到，系列分析这场贸易战对世界的破坏文章。 ​","05月13日","17:08","360安全浏览器","1"
"124727","-0.415801945382087","这回直接说贸易战了！正面刚吧！尽管这个国家有再多的不好，面对敌人，我们总要站在一起！","05月13日","23:51","Android客户端","1"
"124728","-2.03050314058023","中美贸易战来而不往非礼也，你加税，我也加税，你搞我股市大跌，我也把你股市搞得大跌 ​","05月13日","21:59","HUAWEI Mate 10 Pro","1"
"124729","-0.179215516391698","我以为学经济就是打打酱油就行了谁知道特朗普弄这个中美贸易战每天看新闻说感想的累死 ​","05月13日","15:57","全屏双摄 OPPO A5","1"
"124731","-0.00777141135656288","今日割五城，明日割十城，然后得一夕安寝。起视四境，而秦兵又至矣。 ——《过秦论》 ​","05月13日","23:26","华为手机","1"
"124745","-0.062167088072983","跟占星的看的差不多，占星说2024年后赢群里面问中美贸易战的，可以看看我去年摇的卦。","05月13日","23:57","HUAWEI nova手机","1"
"125867","-0.552202148883249","最近不想做工业品是猜不透特没谱和中国贸易战会怎么走。感觉心里不舒服的单子不做了 ​","05月13日","09:24","HUAWEI P30 Pro","1"
"125869","-0.54946671153715","既然贸易战无法避免，为了不让大豆成为美国要挟我国的工具，我决定为国少吃豆腐干子 ​","05月13日","19:42","索尼Xperia 10 Plus","1"
"125885","-0.645385571689821","我今天突然想到这个，我就想说秋官🐮 🍺 ，这次直接贸易战了，丁蟹定理三十年不倒","05月13日","15:48","荣耀Note10 大屏旗舰","1"
"125886","-0.832200179481319","现在为贸易战开打而欢呼雀跃的人和影响到自己日常生活后疼哭的人很有可能是同一群人 ​","05月13日","23:57","Android","1"
"125912","-0.0792361320767971","各出各牌，几家欢喜几家愁。 贸易战开始了，贸易火提醒您关注美国动态，调整贸易结构。","05月13日","21:31",NULL,"1"
"125915","-0.124872085452257","中美贸易战目前正处于相持阶段，为了捍卫国家和人民的利益，国人要众志成城，一致抗美。","05月13日","23:35","荣耀手机 勇敢做自己","1"
"125919","-0.111408580301535","今日操作 逢高卖出 没有进一步贸易战消息 我们自己可能会回调 如果还有 不知道 ​","05月13日","07:54","iPhone客户端","1"
"125921","-0.554247118830403","中美贸易紧张局势升级，道琼斯工业dow industrials 下跌400点。 ​","05月13日","21:53","每日英文阅读超话","1"
"125922","-0.84016126511835","不怕美国要发起贸易战只能证明中国的发展已经威胁了美国的经济地位，中国一直在强大 ​","05月13日","21:51","荣耀10 AI变色更潮美","1"
"125924","-0.150497680900739","卧槽我不明白啊，有没有人大佬给讲讲贸易战是什么啊？产品涨价吗？我的钱包没准备好啊！","05月13日","23:42","iPhone客户端","1"
"125926","-0.0130902048443469","刚！对于美方发起的贸易战，中国早就表明态度不愿打，但也不怕打，必要时不得不打。 ​","05月13日","21:53","iPhone 6s Plus","1"
"127052","-0.0107122688809545","今天形势与政策课老师刚讲了中美贸易战就有了这个热搜 中国不惹事 也绝对不怕事 ​","05月13日","23:52","前置双摄vivo X9s","1"
"127067","-0.875622360295865","贸易战陡然升级，特朗普变脸，对中国加税！美国大豆、液化天然气对华出口都大跌？ ​","05月13日","23:42","百度App","1"
"127069","-0.998626827344293","中美贸易战谁是赢家 跟美国政府这帮流氓有什么好谈的，继续下去浪费精力。可以。 ​","05月13日","00:25","Android客户端","1"
"127085","-0.0393837489068296","贸易战是个可笑的伪命题 ！！！！ 无论怎么做凶神恶煞状，最后的结局是一定的！ ​","05月13日","21:51","iPhone客户端","1"
"127086","-1.188810346623","之前都是说贸易摩擦，今天直接说了贸易战新闻联播好刚“中国已做好全面应对准备” ​","05月13日","19:42",NULL,"1"
"127097","-1.59180608704941","贸易战对双方都是有损失的，但是贸易顺差国的损失比贸易逆差国的损失更大。 ​​​​","05月13日","09:09","微博 weibo.com","1"
"127099","-0.314098157315745","新闻观测站 2019-05-13 中美贸易战再起!川普提升对中关税到25%! ​","05月13日","14:44","微博 weibo.com","1"
"127111","-0.425316075327881","年代晚报 2019-05-13 中美贸易战全球酿风暴,忧大陆反制报复物价飙！ ​","05月13日","19:26","微博 weibo.com","1"
"127114","-0.268703556130625","新闻联播开始直言不讳说贸易战了，之前一直说贸易摩擦…用词超级强硬感觉要开搞了 ​","05月13日","19:25","小米Max","1"
"127118","-0.579586387591756","中美贸易战中美贸易谈判，谈谈打打打打谈，粘粘乎乎没了没完，忽然又想起了这个帖子…","05月13日","17:04","iPhone客户端","1"
"127122","-0.422216712151485","是的，没有地产去库存，没有供给侧改革，没有环保大跃进，美国根本就不敢发动贸易战。","05月13日","15:09","HUAWEI Mate 9","1"
"127138","-0.362367454662777","小韩陷入了恐慌…贸易战打起来我可能要吃不起饭了……明天叫爸爸冲好油家里多囤点米哎","05月13日","23:49","🔥丢弃的iPhone客户端","1"
"128305","-0.0418878703191505","突然发现 学国贸目前给我带来的直接用处就是我可以看懂大部分关于贸易战的新闻 ​","05月13日","23:54","小可爱的iPhone 7","1"
"128315","-1.36845122114965","美国威胁对所有中国商品加征关税 听一听，特朗普多年以前的讲话基本都兑现了～ ​","05月13日","23:27","荣耀9青春版 全屏四摄","1"
"128333","-0.332799198637047","今天外汇继续贬值，刚好北向资金不交易，今天宜出不宜进，可以轻仓参与科技类板块。","05月13日","08:41","荣耀手机 勇敢做自己","1"
"128336","-0.479268815225606","呵呵，明知道药打贸易战大盘能好么，这种情况就买两个，一个黄金，一个宏辉果蔬 ​","05月13日","21:57","iPhone客户端","1"
"128339","-0.546096347620427","干他就完了！干卑服的。虽然贸易战对我们影响很大，往后的利润核算更差了... ​","05月13日","21:48","小米6X 拍人更美","1"
"128342","-0.121286902172843","如果要开始贸易战的话通货膨胀是肯定会的汇率也会涨的我劝你们海淘的东西先囤货 ​","05月13日","23:59","iPhone客户端","1"
"128343","-1.29998098280053","终于“贸易摩擦”变成了台面的“贸易战”，而自己即将处于一个被见证的时代里！ ​","05月13日","21:58","iPhone客户端","1"
"128363","-0.372529910176367","中美贸易战，对粮食的影响到底有多大？它会促使国人节省粮食，不再铺张浪费吗？ ​","05月13日","13:42","Android","1"
"128375","-1.1454543806196","硬气!旗帜鲜明的反对川普的贸易战，坚定不移地支持我国政府所采取的一切应对措施。","05月13日","00:16","HUAWEI nova 2s","1"
"128377","-0.451612946043769","中美贸易战复杂，必然影响股市，未来难以把握短期，唯一要做是低位守好优质股。 ​","05月13日","16:47","HUAWEI Mate 9","1"
"129492","-0.525516428955677","贸易战中方态度不明朗......现在反击还是延迟反击……股市先做出反应了 ​","05月13日","09:41","iPhone客户端","1"
"129495","-0.0809871440309234","评估两国的执行力就能预测结果『中国有三张王牌打赢贸易战 | 联合早报网』 ​","05月13日","14:22","努比亚Z17 无边双摄","1"
"129503","-0.100101576477054","转 《央视新闻联播霸气评论中美贸易战》国际锐评 中国已做好全面应对的准备 ​","05月13日","21:41","天天快报","1"
"129517","-0.142314193621104","刚，有什么好怕的，不就是贸易战吗，中国这么大人口基数还怕美国佬，干死丫的 ​","05月13日","21:46","HUAWEI nova 2s","1"
"129531","-0.189296017590374","中美贸易战论文我就是写死也支持贸易战打下去美国那几个停战要求 可去他的吧 ​","05月13日","23:37","HUAWEI P20","1"
"129553","-0.0774002114612818","ballball特朗普爸爸别打贸易战了，大盘都跌成这样了，金融狗没法活了 ​","05月13日","15:31","Android","1"
"130760","-0.517454160082031","特朗普有多焦虑，天天都发好几条中美贸易战的推文，来回来去就那几个意思。 ​","05月13日","21:58","小米8周年旗舰手机","1"
"130770","-0.0963333725515647","中美贸易战对股市的影响几何，阿牛不懂，不便表态。当旁观者，作壁上观吧。 ​","05月13日","21:47","HUAWEI Mate 10 Pro","1"
"130781","-0.151925939675611","日本当年就是贸易战怂了，看看现在那屎一样的经济，都蹬鼻子上脸了，为啥不打？","05月13日","21:42","前置双摄vivo X9Plus","1"
"130785","-0.121585594029621","因为贸易战，我居然有点不想去看了。转发微博棒呆！！！我醒了啊啊啊啊啊啊啊啊","05月13日","13:51","iPhone客户端","1"
"130808","-0.0960474447241642","国内商品最近看不懂；好纠结哦外盘的棉花和豆在贸易战的影响下还是很容易做到的","05月13日","09:21","iPhone客户端","1"
"130815","-1.41992903072545","仁者无敌 2019-05-13 中美贸易战,川普惩罚性关税,中美皆输! ​","05月13日","14:50","微博 weibo.com","1"
"130821","-1.26039522709212","人民币一旦持续回升，美国佬就开始打贸易战，以此打压人民币，打压中国经济 ​","05月13日","15:07","Android客户端","1"
"130833","-0.668363814792686","我的观点是一致的 贸易战如果全面开打那么中国后续会有一系列经济刺激手段 ​","05月13日","09:16","微博股票","1"
"130842","-0.388931133675948","看了一圈贸易战的新闻，是不是各行业的寒冬危机都是和这个有关的。。百姓苦 ​","05月13日","23:37","荣耀V8 脱影而出","1"
"130848","-0.570283665787268","这年头没点儿文化连新闻都看不懂了，贸易战、贸易战的，都没明白是什么意思 ​","05月13日","21:48","Weibo.intl","1"
"130850","-0.0266527102263917","我们对于美国挑起贸易战的态度，就如同这瓶乌苏一样。倒过来看，你们懂得。 ​","05月13日","23:34","小米8周年旗舰手机","1"
"132018","-0.0184010265004876","面对美国贸易战，中国已做好全面准备，不愿打，但也不怕打，必要时不得不打！","05月13日","21:47","微博 weibo.com","1"
"132026","-0.413831538985812","正常国家就对了，不管是贸易战还是战争。中国人民，中国军人早已准备好。 ​","05月13日","23:58","OPPO智能手机","1"
"132055","-0.0576780491528947","我刚刚跟我室友讲我们国家要打贸易战了我室友一脸懵逼跟哪个国家打啊？我 ​","05月13日","23:56","HUAWEI nova 青春版","1"
"132057","-0.0673225827937787","涨停复盘人民币贬值概念+农业股+自主可控芯片！基本都是贸易战概念股！ ​","05月13日","19:25","360安全浏览器","1"
"132068","-0.0655265766981298","可以一点也不过分地说，这场贸易战，美国胜，则中国人民胜，中华民族胜！ ​","05月13日","12:55","全屏双摄 OPPO A5","1"
"132070","-0.916868361187234","按那些站不起来的人的想法，肯定还是怪中国干嘛跟人家打贸易战，妥协不就好了","05月13日","16:58","八手iPhone X","1"
"132082","-0.474934560703245","贸易战越打越激烈了，打吧打吧，把川普逼下台就胜利了，早看他不顺眼了！ ​","05月13日","21:42","iPhone 6s","1"
"133286","-0.0423700020960708","打贸易战，对中国经济能造成多大的困难和损失？有知道的吗？能否告知一下？","05月13日","16:32","华为手机 畅享玩不停","1"
"133321","-0.202191928940851","弱弱的问一句在这种情况下，我去看皮卡丘合适吗？🙊🙊🙊🙊🙊 ​","05月13日","23:34","Sina Weibo 4G","1"
"133344","-0.862088451413413","我知道为啥是特朗普这个商人当总统了，他就想着钱，然后就挑起贸易战！ ​","05月13日","23:36","微博搜索","1"
"133348","-0.0328596061614493","可噢不过一年多过去了，征收关税的商品价值总量的数额咋没有发生变化？ ​","05月13日","21:43","Weibo.intl","1"
"133351","-0.756404875683091","背书背到贸易战的时候，简直了溜死了，结果快考试的时候中美关系缓和了 ​","05月13日","21:27","HUAWEI Mate 8","1"
